RR_Mission,ID,Description,single_logp,single_NES,in_full_referee,within_study_selection_freq,n_success,n_attempt,verdict
RR9,GO:0002637,regulation of immunoglobulin production,1.259,-1.539,false,1,30,30,heterogeneity_loss
RR9,GO:0006821,chloride transport,1.339,-1.531,false,1,30,30,heterogeneity_loss
RR9,GO:0030837,negative regulation of actin filament polymerization,1.069,-1.53,false,1,30,30,heterogeneity_loss
RR9,GO:0046889,positive regulation of lipid biosynthetic process,1.46,1.527,false,1,30,30,heterogeneity_loss
RR9,GO:0001676,long-chain fatty acid metabolic process,1.367,1.525,true,0.033,30,30,likely_noise
RR9,GO:1904063,negative regulation of cation transmembrane transport,1.089,-1.523,false,0.967,30,30,heterogeneity_loss
RR9,GO:0050777,negative regulation of immune response,2.297,-1.523,true,1,30,30,heterogeneity_loss
RR9,GO:0007051,spindle organization,2.186,-1.519,false,1,30,30,heterogeneity_loss
RR9,GO:0051926,negative regulation of calcium ion transport,1.011,-1.517,false,0.033,30,30,likely_noise
RR9,GO:0006749,glutathione metabolic process,1.136,-1.515,false,1,30,30,heterogeneity_loss
RR9,GO:0002752,cell surface pattern recognition receptor signaling pathway,1.279,-1.513,false,0,30,30,likely_noise
RR9,GO:0006694,steroid biosynthetic process,2.066,1.509,false,0.033,30,30,likely_noise
RR9,GO:0034766,negative regulation of monoatomic ion transmembrane transport,1.109,-1.505,false,0.967,30,30,heterogeneity_loss
RR9,GO:0031348,negative regulation of defense response,2.701,-1.504,true,1,30,30,heterogeneity_loss
RR9,GO:0098656,monoatomic anion transmembrane transport,1.141,-1.498,true,1,30,30,heterogeneity_loss
RR9,GO:0019395,fatty acid oxidation,1.35,1.497,false,0.033,30,30,likely_noise
RR9,GO:0060078,regulation of postsynaptic membrane potential,1.464,-1.494,false,1,30,30,heterogeneity_loss
RR9,GO:0035967,cellular response to topologically incorrect protein,1.218,1.484,false,1,30,30,heterogeneity_loss
RR9,GO:0046928,regulation of neurotransmitter secretion,1.032,-1.483,false,0.033,30,30,likely_noise
RR9,GO:0070252,actin-mediated cell contraction,1.133,-1.482,false,1,30,30,heterogeneity_loss
RR9,GO:0030048,actin filament-based movement,1.238,-1.477,false,1,30,30,heterogeneity_loss
RR9,GO:0043271,negative regulation of monoatomic ion transport,1.259,-1.475,false,1,30,30,heterogeneity_loss
RR9,GO:0030833,regulation of actin filament polymerization,1.332,-1.474,true,1,30,30,heterogeneity_loss
RR9,GO:0046165,alcohol biosynthetic process,1.676,1.469,false,0.033,30,30,likely_noise
RR9,GO:0051048,negative regulation of secretion,1.43,-1.467,false,0.033,30,30,likely_noise
RR9,GO:0050886,endocrine process,1.056,-1.466,false,0.033,30,30,likely_noise
RR9,GO:0030216,keratinocyte differentiation,1.017,1.463,false,0,30,30,likely_noise
RR9,GO:0051494,negative regulation of cytoskeleton organization,1.21,-1.446,false,1,30,30,heterogeneity_loss
RR9,GO:0008064,regulation of actin polymerization or depolymerization,1.096,-1.436,true,1,30,30,heterogeneity_loss
RR9,GO:0030041,actin filament polymerization,1.251,-1.434,true,1,30,30,heterogeneity_loss
RR9,GO:0019217,regulation of fatty acid metabolic process,1.037,1.433,false,0,30,30,likely_noise
RR9,GO:0042180,ketone metabolic process,1.853,1.431,false,0,30,30,likely_noise
RR9,GO:0019369,arachidonate metabolic process,1.037,1.428,false,0.033,30,30,likely_noise
RR9,GO:0030832,regulation of actin filament length,1.337,-1.428,true,1,30,30,heterogeneity_loss
RR9,GO:0007292,female gamete generation,1.033,-1.42,false,0.033,30,30,likely_noise
RR9,GO:0006937,regulation of muscle contraction,1.052,-1.416,false,0.033,30,30,likely_noise
RR9,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,1.35,-1.412,false,0.033,30,30,likely_noise
RR9,GO:1902904,negative regulation of supramolecular fiber organization,1.059,-1.407,false,1,30,30,heterogeneity_loss
RR9,GO:0032271,regulation of protein polymerization,1.129,-1.399,false,1,30,30,heterogeneity_loss
RR9,GO:0045930,negative regulation of mitotic cell cycle,1.387,-1.395,false,1,30,30,heterogeneity_loss
RR9,GO:0002520,immune system development,1.191,-1.387,false,0.033,30,30,likely_noise
RR9,GO:0017157,regulation of exocytosis,1.203,-1.387,true,0.033,30,30,likely_noise
RR9,GO:1903531,negative regulation of secretion by cell,1.083,-1.387,false,0.033,30,30,likely_noise
RR9,GO:0060047,heart contraction,1.11,-1.379,false,1,30,30,heterogeneity_loss
RR9,GO:0090068,positive regulation of cell cycle process,1.352,-1.375,false,1,30,30,heterogeneity_loss
RR9,GO:0051258,protein polymerization,1.487,-1.343,false,1,30,30,heterogeneity_loss
RR9,GO:0035966,response to topologically incorrect protein,1.138,1.329,false,1,30,30,heterogeneity_loss
RR9,GO:0007611,learning or memory,1.173,-1.322,true,1,30,30,heterogeneity_loss
RR9,GO:0043122,regulation of canonical NF-kappaB signal transduction,1.017,-1.307,false,0,30,30,likely_noise
RR9,GO:0050890,cognition,1.21,-1.304,true,1,30,30,heterogeneity_loss
RR9,GO:0007249,canonical NF-kappaB signal transduction,1.309,-1.303,false,0,30,30,likely_noise
RR9,GO:0021700,developmental maturation,1.2,-1.301,false,1,30,30,heterogeneity_loss
RR9,GO:0030258,lipid modification,1.044,1.289,false,0.033,30,30,likely_noise
RR9,GO:1901990,regulation of mitotic cell cycle phase transition,1.046,-1.289,false,0.967,30,30,heterogeneity_loss
RR3,GO:0030239,myofibril assembly,6.892,2.512,false,1,30,30,heterogeneity_loss
RR3,GO:0055002,striated muscle cell development,6.892,2.424,false,1,30,30,heterogeneity_loss
RR3,GO:0045214,sarcomere organization,6.892,2.404,false,1,30,30,heterogeneity_loss
RR3,GO:0031032,actomyosin structure organization,6.892,2.277,false,1,30,30,heterogeneity_loss
RR3,GO:0055001,muscle cell development,6.892,2.253,false,1,30,30,heterogeneity_loss
RR3,GO:0050881,musculoskeletal movement,3.861,2.239,false,1,30,30,heterogeneity_loss
RR3,GO:0003009,skeletal muscle contraction,3.714,2.226,false,1,30,30,heterogeneity_loss
RR3,GO:0050879,multicellular organismal movement,3.861,2.203,false,1,30,30,heterogeneity_loss
RR3,GO:0090075,relaxation of muscle,3.454,2.19,false,1,30,30,heterogeneity_loss
RR3,GO:0010927,cellular component assembly involved in morphogenesis,4.82,2.153,false,1,30,30,heterogeneity_loss
RR3,GO:0032989,cellular anatomical entity morphogenesis,4.82,2.153,false,1,30,30,heterogeneity_loss
RR3,GO:1901077,regulation of relaxation of muscle,3.05,2.087,false,1,30,30,heterogeneity_loss
RR3,GO:0048741,skeletal muscle fiber development,2.186,2.083,false,1,30,30,heterogeneity_loss
RR3,GO:0009583,detection of light stimulus,1.864,-2.071,false,1,30,30,heterogeneity_loss
RR3,GO:0014888,striated muscle adaptation,1.876,2.054,true,1,30,30,heterogeneity_loss
RR3,GO:0070885,negative regulation of calcineurin-NFAT signaling cascade,1.967,2.032,false,1,30,30,heterogeneity_loss
RR3,GO:0106057,negative regulation of calcineurin-mediated signaling,1.967,2.032,false,1,30,30,heterogeneity_loss
RR3,GO:0014904,myotube cell development,1.945,2.024,false,1,30,30,heterogeneity_loss
RR3,GO:0050849,negative regulation of calcium-mediated signaling,1.967,2.022,false,1,30,30,heterogeneity_loss
RR3,GO:0043501,skeletal muscle adaptation,1.754,2.018,false,1,30,30,heterogeneity_loss
RR3,GO:0007602,phototransduction,1.515,-2.001,true,0,30,30,likely_noise
RR3,GO:0070296,sarcoplasmic reticulum calcium ion transport,1.843,1.992,false,1,30,30,heterogeneity_loss
RR3,GO:0043462,regulation of ATP-dependent activity,1.515,1.987,false,1,30,30,heterogeneity_loss
RR3,GO:0021772,olfactory bulb development,1.682,-1.977,false,0,30,30,likely_noise
RR3,GO:0010880,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,1.193,1.947,false,1,30,30,heterogeneity_loss
RR3,GO:0140131,positive regulation of lymphocyte chemotaxis,1.153,-1.946,true,0,30,30,likely_noise
RR3,GO:0035767,endothelial cell chemotaxis,1.214,-1.942,true,1,30,30,heterogeneity_loss
RR3,GO:0050953,sensory perception of light stimulus,2.109,-1.94,true,1,30,30,heterogeneity_loss
RR3,GO:0007601,visual perception,1.99,-1.939,true,1,30,30,heterogeneity_loss
RR3,GO:0014819,regulation of skeletal muscle contraction,1.101,1.91,false,1,30,30,heterogeneity_loss
RR3,GO:0032781,positive regulation of ATP-dependent activity,1.317,1.909,false,1,30,30,heterogeneity_loss
RR3,GO:1903514,release of sequestered calcium ion into cytosol by endoplasmic reticulum,1.103,1.909,false,1,30,30,heterogeneity_loss
RR3,GO:0035825,homologous recombination,1.249,1.898,false,0,30,30,likely_noise
RR3,GO:0014854,response to inactivity,1.747,1.89,false,1,30,30,heterogeneity_loss
RR3,GO:0006937,regulation of muscle contraction,1.918,1.889,false,1,30,30,heterogeneity_loss
RR3,GO:0007131,reciprocal meiotic recombination,1.095,1.873,true,0,30,30,likely_noise
RR3,GO:0140527,reciprocal homologous recombination,1.095,1.873,true,0,30,30,likely_noise
RR3,GO:1901623,regulation of lymphocyte chemotaxis,1.103,-1.872,true,1,30,30,heterogeneity_loss
RR3,GO:0014808,release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,1.004,1.872,false,1,30,30,heterogeneity_loss
RR3,GO:0070884,regulation of calcineurin-NFAT signaling cascade,1.101,1.858,false,1,30,30,heterogeneity_loss
RR3,GO:0106056,regulation of calcineurin-mediated signaling,1.101,1.858,false,1,30,30,heterogeneity_loss
RR3,GO:0061323,cell proliferation involved in heart morphogenesis,1.017,-1.853,false,1,30,30,heterogeneity_loss
RR3,GO:2000136,regulation of cell proliferation involved in heart morphogenesis,1.017,-1.853,false,1,30,30,heterogeneity_loss
RR3,GO:0014870,response to muscle inactivity,1.244,1.842,false,1,30,30,heterogeneity_loss
RR3,GO:0071313,cellular response to caffeine,1.101,1.821,false,1,30,30,heterogeneity_loss
RR3,GO:0006942,regulation of striated muscle contraction,1.317,1.819,false,1,30,30,heterogeneity_loss
RR3,GO:0090257,regulation of muscle system process,2.436,1.785,false,1,30,30,heterogeneity_loss
RR3,GO:0050905,neuromuscular process,1.738,1.772,false,1,30,30,heterogeneity_loss
RR3,GO:0007519,skeletal muscle tissue development,1.515,1.769,false,1,30,30,heterogeneity_loss
RR3,GO:0003263,cardioblast proliferation,1.101,-1.767,false,0,30,30,likely_noise
RR3,GO:0003264,regulation of cardioblast proliferation,1.101,-1.767,false,0,30,30,likely_noise
RR3,GO:0007127,meiosis I,1.004,1.761,false,0,30,30,likely_noise
RR3,GO:0060538,skeletal muscle organ development,1.682,1.76,false,1,30,30,heterogeneity_loss
RR3,GO:0043500,muscle adaptation,1.283,1.72,false,1,30,30,heterogeneity_loss
RR3,GO:0048754,branching morphogenesis of an epithelial tube,1.663,-1.717,true,0,30,30,likely_noise
RR3,GO:0032543,mitochondrial translation,1.283,1.715,false,0,30,30,likely_noise
RR3,GO:0007517,muscle organ development,1.901,1.68,false,1,30,30,heterogeneity_loss
RR3,GO:0051321,meiotic cell cycle,1.804,1.679,false,0,30,30,likely_noise
RR3,GO:0140013,meiotic nuclear division,1.004,1.635,false,0,30,30,likely_noise
RR3,GO:0001763,morphogenesis of a branching structure,1.317,-1.633,true,0,30,30,likely_noise
RR3,GO:0014706,striated muscle tissue development,1.843,1.613,false,1,30,30,heterogeneity_loss
RR3,GO:0060047,heart contraction,1.001,1.599,false,1,30,30,heterogeneity_loss
RR3,GO:1903046,meiotic cell cycle process,1.062,1.593,false,0,30,30,likely_noise
RR3,GO:0044282,small molecule catabolic process,1.444,1.585,false,0,30,30,likely_noise
RR3,GO:0003015,heart process,1.004,1.585,false,1,30,30,heterogeneity_loss
RR3,GO:0061138,morphogenesis of a branching epithelium,1.101,-1.578,true,0,30,30,likely_noise
RR3,GO:0009060,aerobic respiration,1.103,1.541,false,0,30,30,likely_noise
RR3,GO:0061448,connective tissue development,1.45,-1.51,true,0,30,30,likely_noise
RR3,GO:0071560,cellular response to transforming growth factor beta stimulus,1.103,-1.501,true,0,30,30,likely_noise
RR3,GO:0045333,cellular respiration,1.206,1.497,false,0,30,30,likely_noise
RR3,GO:0042063,gliogenesis,1.168,-1.459,true,0,30,30,likely_noise
RR47,GO:0033865,nucleoside bisphosphate metabolic process,1.59,1.999,false,1,30,30,heterogeneity_loss
RR47,GO:0033875,ribonucleoside bisphosphate metabolic process,1.59,1.999,false,1,30,30,heterogeneity_loss
RR47,GO:0034032,purine nucleoside bisphosphate metabolic process,1.59,1.999,false,1,30,30,heterogeneity_loss
RR47,GO:0034035,purine ribonucleoside bisphosphate metabolic process,1.59,1.999,false,1,30,30,heterogeneity_loss
RR47,GO:0050427,3'-phosphoadenosine 5'-phosphosulfate metabolic process,1.59,1.999,false,1,30,30,heterogeneity_loss
RR47,GO:0042776,proton motive force-driven mitochondrial ATP synthesis,1.82,1.922,false,1,30,30,heterogeneity_loss
RR47,GO:0015986,proton motive force-driven ATP synthesis,1.696,1.914,false,0.967,30,30,heterogeneity_loss
RR47,GO:0022904,respiratory electron transport chain,2.977,1.902,false,0.967,30,30,heterogeneity_loss
RR47,GO:0070593,dendrite self-avoidance,1.09,1.858,false,0.033,30,30,likely_noise
RR47,GO:0006068,ethanol catabolic process,1.053,1.853,false,0.967,30,30,heterogeneity_loss
RR47,GO:0006704,glucocorticoid biosynthetic process,2.397,-1.821,false,1,30,30,heterogeneity_loss
RR47,GO:0006805,xenobiotic metabolic process,1.996,1.814,false,0.967,30,30,heterogeneity_loss
RR47,GO:0042775,mitochondrial ATP synthesis coupled electron transport,1.276,1.812,false,0,30,30,likely_noise
RR47,GO:0008211,glucocorticoid metabolic process,2.059,-1.798,false,1,30,30,heterogeneity_loss
RR47,GO:0006067,ethanol metabolic process,1.174,1.781,false,0.967,30,30,heterogeneity_loss
RR47,GO:0034310,primary alcohol catabolic process,1.155,1.776,false,0.967,30,30,heterogeneity_loss
RR47,GO:0022900,electron transport chain,1.925,1.77,false,0.967,30,30,heterogeneity_loss
RR47,GO:0045059,positive thymic T cell selection,1.838,-1.767,true,0.967,30,30,heterogeneity_loss
RR47,GO:0042773,ATP synthesis coupled electron transport,1.59,1.767,false,0,30,30,likely_noise
RR47,GO:0010819,regulation of T cell chemotaxis,1.569,-1.73,true,0.967,30,30,heterogeneity_loss
RR47,GO:1905521,regulation of macrophage migration,1.696,-1.726,true,1,30,30,heterogeneity_loss
RR47,GO:0002377,immunoglobulin production,2.146,-1.721,false,0.967,30,30,heterogeneity_loss
RR47,GO:0140131,positive regulation of lymphocyte chemotaxis,1.431,-1.719,true,0.967,30,30,heterogeneity_loss
RR47,GO:0045060,negative thymic T cell selection,1.696,-1.717,true,0.967,30,30,heterogeneity_loss
RR47,GO:0019646,aerobic electron transport chain,1.207,1.713,false,0,30,30,likely_noise
RR47,GO:0045582,positive regulation of T cell differentiation,2.086,-1.706,true,0.967,30,30,heterogeneity_loss
RR47,GO:0002637,regulation of immunoglobulin production,1.75,-1.694,false,0.967,30,30,heterogeneity_loss
RR47,GO:0002702,positive regulation of production of molecular mediator of immune response,1.826,-1.693,true,1,30,30,heterogeneity_loss
RR47,GO:0010820,positive regulation of T cell chemotaxis,1.317,-1.693,true,0.967,30,30,heterogeneity_loss
RR47,GO:0045621,positive regulation of lymphocyte differentiation,2.257,-1.681,true,0.967,30,30,heterogeneity_loss
RR47,GO:0010758,regulation of macrophage chemotaxis,1.404,-1.677,true,1,30,30,heterogeneity_loss
RR47,GO:0120178,steroid hormone biosynthetic process,1.696,-1.672,false,0.967,30,30,heterogeneity_loss
RR47,GO:0006700,C21-steroid hormone biosynthetic process,1.175,-1.659,false,0,30,30,likely_noise
RR47,GO:0002763,positive regulation of myeloid leukocyte differentiation,1.428,-1.645,true,1,30,30,heterogeneity_loss
RR47,GO:0045066,regulatory T cell differentiation,1.308,-1.635,false,0.967,30,30,heterogeneity_loss
RR47,GO:0002714,positive regulation of B cell mediated immunity,1.149,-1.628,false,0.967,30,30,heterogeneity_loss
RR47,GO:0002891,positive regulation of immunoglobulin mediated immune response,1.149,-1.628,false,0.967,30,30,heterogeneity_loss
RR47,GO:0051131,chaperone-mediated protein complex assembly,1.067,-1.623,false,0.967,30,30,heterogeneity_loss
RR47,GO:0072538,T-helper 17 type immune response,1.149,-1.621,true,0.967,30,30,heterogeneity_loss
RR47,GO:0150077,regulation of neuroinflammatory response,1.01,-1.619,true,0.967,30,30,heterogeneity_loss
RR47,GO:0002639,positive regulation of immunoglobulin production,1.04,-1.614,false,0.967,30,30,heterogeneity_loss
RR47,GO:0006119,oxidative phosphorylation,1.409,1.611,false,0.967,30,30,heterogeneity_loss
RR47,GO:0002312,B cell activation involved in immune response,1.396,-1.606,true,0.967,30,30,heterogeneity_loss
RR47,GO:0045589,regulation of regulatory T cell differentiation,1.079,-1.605,false,0.967,30,30,heterogeneity_loss
RR47,GO:0009988,cell-cell recognition,1.007,-1.604,true,0.967,30,30,heterogeneity_loss
RR47,GO:1903020,positive regulation of glycoprotein metabolic process,1.083,-1.603,false,0.967,30,30,heterogeneity_loss
RR47,GO:0002888,positive regulation of myeloid leukocyte mediated immunity,1.078,-1.602,true,1,30,30,heterogeneity_loss
RR47,GO:0035455,response to interferon-alpha,1.076,-1.596,false,0,30,30,likely_noise
RR47,GO:2000510,positive regulation of dendritic cell chemotaxis,1.064,-1.587,false,0.967,30,30,heterogeneity_loss
RR47,GO:0002520,immune system development,1.999,-1.582,false,0.967,30,30,heterogeneity_loss
RR47,GO:0002360,T cell lineage commitment,1.038,-1.579,false,0.967,30,30,heterogeneity_loss
RR47,GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,1.013,-1.575,false,0.967,30,30,heterogeneity_loss
RR47,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,1.757,-1.559,false,1,30,30,heterogeneity_loss
RR47,GO:0042446,hormone biosynthetic process,1.083,-1.558,false,0,30,30,likely_noise
RR47,GO:0002761,regulation of myeloid leukocyte differentiation,1.272,-1.533,true,0.967,30,30,heterogeneity_loss
RR47,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,1.092,-1.529,false,0,30,30,likely_noise
RR47,GO:0048661,positive regulation of smooth muscle cell proliferation,1.202,-1.527,true,0,30,30,likely_noise
RR47,GO:0033209,tumor necrosis factor-mediated signaling pathway,1.137,-1.515,false,0.967,30,30,heterogeneity_loss
RR47,GO:0048534,hematopoietic or lymphoid organ development,1.038,-1.512,false,0.967,30,30,heterogeneity_loss
RR47,GO:1902905,positive regulation of supramolecular fiber organization,1.121,-1.505,false,0.967,30,30,heterogeneity_loss
RR47,GO:0016125,sterol metabolic process,1.198,1.484,false,0.967,30,30,heterogeneity_loss
RR47,GO:0050777,negative regulation of immune response,1.361,-1.472,true,0.967,30,30,heterogeneity_loss
RR47,GO:0001959,regulation of cytokine-mediated signaling pathway,1.032,-1.464,false,0.967,30,30,heterogeneity_loss
RR47,GO:0051495,positive regulation of cytoskeleton organization,1.17,-1.45,false,0.967,30,30,heterogeneity_loss
RR47,GO:0045637,regulation of myeloid cell differentiation,1.173,-1.449,true,0.967,30,30,heterogeneity_loss
RR47,GO:0071356,cellular response to tumor necrosis factor,1.2,-1.435,false,0.967,30,30,heterogeneity_loss
RR47,GO:0060759,regulation of response to cytokine stimulus,1.022,-1.432,false,0.967,30,30,heterogeneity_loss
RR47,GO:0007249,canonical NF-kappaB signal transduction,1.544,-1.418,false,0.967,30,30,heterogeneity_loss
RR47,GO:0043122,regulation of canonical NF-kappaB signal transduction,1.236,-1.414,false,0.967,30,30,heterogeneity_loss
RR47,GO:0031348,negative regulation of defense response,1.013,-1.392,true,0.967,30,30,heterogeneity_loss
RR47,GO:0071559,response to transforming growth factor beta,1.079,-1.388,true,0.967,30,30,heterogeneity_loss
RR47,GO:1903532,positive regulation of secretion by cell,1.282,-1.388,true,0.967,30,30,heterogeneity_loss
RR47,GO:0071560,cellular response to transforming growth factor beta stimulus,1.032,-1.387,true,0.967,30,30,heterogeneity_loss
RR47,GO:0051047,positive regulation of secretion,1.116,-1.376,true,0.967,30,30,heterogeneity_loss
RR47,GO:0030100,regulation of endocytosis,1.09,-1.372,true,0.967,30,30,heterogeneity_loss
